side,line,position,unit,head,x0,x1,y0,y1,print_ink_width,tracing_width,local_score,orientation,source
Bv,Bv02,29,040,040,714,769,1008,1055,55,32,0.236,flipped,auto
Bv,Bv02,30,041,041,642,680,1003,1050,38,14,0.414,flipped,auto
Bv,Bv02,31,700,700,622,637,998,1061,15,7,0.444,flipped,auto
Bv,Bv02,32,522y.070,522,619,637,991,1034,18,7,0.474,flipped,auto
Bv,Bv02,33,484,484,590,614,988,1038,24,9,0.502,flipped,auto
Bv,Bv02,34,470,470,507,584,980,1043,77,40,0.331,flipped,auto
Bv,Bv02,35,021t,021,361,486,988,1045,125,63,0.332,flipped,auto
Bv,Bv02,36,360.040,360,310,385,994,1045,75,38,0.43,flipped,auto
Bv,Bv02,37,630,630,255,305,994,1058,50,23,0.37,flipped,auto
Bv,Bv02,38,047,047,226,266,994,1036,40,17,0.24,flipped,auto
Bv,Bv02,39,326.076,326,189,203,997,1025,14,37,0.171,flipped,auto
Bv,Bv02,40,006.074f,006,86,151,997,1063,0,22,0.0,flipped,auto
Bv,Bv02,41,374y.074,374,0,112,995,1065,0,40,0.0,flipped,auto
Bv,Bv02,42,084,084,0,17,995,1063,0,17,-1.0,flipped,auto
Bv,Bv02,43,007,007,0,-19,995,1061,0,19,-1.0,flipped,auto
Bv,Bv02,44,095,095,0,-52,997,1061,0,18,0.428,flipped,auto
Bv,Bv02,45,700.003,700,0,-88,997,1063,0,23,0.539,flipped,auto
Bv,Bv03,0,095,095,0,-1468,900,961,0,17,0.498,upright,auto
Bv,Bv03,1,755,755,0,-1421,912,976,0,21,0.391,upright,auto
Bv,Bv03,2,116,116,0,-1378,905,965,0,19,0.423,upright,auto
Bv,Bv03,3,206.074f,206,0,-1269,901,961,0,45,0.461,upright,auto
Bv,Bv03,4,050,050,0,-1265,895,953,0,9,0.544,upright,auto
Bv,Bv03,5,381,381,0,-1089,903,967,0,68,0.481,upright,auto
Bv,Bv03,6,003,003,0,-1020,913,978,0,40,0.448,upright,auto
Bv,Bv03,7,405,405,0,-1001,915,980,0,14,0.465,upright,auto
Bv,Bv03,8,071,071,0,-978,908,972,0,10,0.454,upright,auto
Bv,Bv03,9,002.600,002,0,-943,910,970,0,13,0.654,upright,auto
Bv,Bv03,10,054,054,0,-920,926,988,0,11,0.556,upright,auto
Bv,Bv03,11,066,066,0,-861,922,988,0,23,0.483,upright,auto
Bv,Bv03,12,095x,095,0,-813,905,965,0,22,0.639,upright,auto
Bv,Bv03,13,066,066,0,-755,909,975,0,27,0.432,upright,auto
Bv,Bv03,14,381,381,0,-744,919,983,0,9,0.542,upright,auto
Bv,Bv03,15,006.074f,006,0,-719,902,966,0,9,0.536,upright,auto
Bv,Bv03,16,307,307,0,-689,900,964,0,11,0.554,upright,auto
Bv,Bv03,17,066,066,0,-579,914,978,0,44,0.435,upright,auto
Bv,Bv03,18,022f,022,0,-572,907,969,0,11,0.522,upright,auto
Bv,Bv03,19,066,066,0,-507,922,987,0,26,0.543,upright,auto
Bv,Bv03,20,540.091,540,0,-484,925,989,0,14,0.53,upright,auto
Bv,Bv03,21,053,053,0,-431,906,970,0,23,0.484,upright,auto
Bv,Bv03,22,575,575,0,-372,902,968,0,26,0.492,upright,auto
Bv,Bv03,23,056,056,0,-308,930,996,0,30,0.497,upright,auto
Bv,Bv03,24,200,200,0,-295,932,995,0,10,0.526,upright,auto
Bv,Bv03,25,069.056,069,0,-224,904,972,0,23,0.419,upright,auto
Bv,Bv03,26,730.069,730,0,-170,924,992,0,22,0.489,upright,auto
Bv,Bv03,27,022f,022,0,-148,903,967,0,12,0.451,upright,auto
Bv,Bv03,28,095,095,0,-129,905,967,0,8,0.54,upright,auto
Bv,Bv03,29,044f,044,0,-89,903,966,0,15,0.514,upright,auto
Bv,Bv03,30,166,166,0,-17,917,986,0,37,-1.0,upright,auto
Bv,Bv03,31,068,068,0,-5,920,984,0,12,-1.0,upright,auto
Bv,Bv03,32,022f,022,0,7,918,983,0,7,-1.0,upright,auto
Bv,Bv03,33,300.079,300,0,65,921,987,0,22,0.0,upright,auto
Bv,Bv03,34,065.003,065,66,134,946,970,68,44,-0.01,upright,auto
Bv,Bv03,35,200,200,157,179,934,983,22,20,0.197,upright,auto
Bv,Bv03,36,235.065.003,235,202,215,936,988,13,5,0.339,upright,auto
Bv,Bv03,37,100.003,100,185,224,931,988,39,14,0.415,upright,auto
Bv,Bv03,38,054,054,221,249,934,988,28,10,0.547,upright,auto
Bv,Bv03,39,050,050,249,288,934,988,39,14,0.421,upright,auto
Bv,Bv03,40,002,002,278,324,931,988,46,17,0.33,upright,auto
Bv,Bv03,41,013.003,013,326,344,930,979,18,11,0.288,upright,auto
Bv,Bv03,42,095,095,368,390,931,958,22,18,0.174,upright,auto
Bv,Bv03,43,065.003,065,398,437,942,967,39,22,0.215,upright,auto
Bv,Bv04,0,065.003,065,2259,2302,670,733,43,20,0.274,flipped,auto
Bv,Bv04,1,006.001,006,2207,2245,666,724,38,21,0.353,flipped,auto
Bv,Bv04,2,006.009.003,006,2146,2198,669,733,52,30,0.264,flipped,auto
Bv,Bv04,3,005.003,005,2120,2139,678,717,19,7,0.301,flipped,auto
Bv,Bv04,4,005.003,005,2062,2112,695,757,50,24,0.186,flipped,auto
Bv,Bv04,5,001,001,2026,2071,683,746,45,22,0.224,flipped,auto
Bv,Bv04,6,059f.450y,059,1978,1995,688,734,17,6,0.262,flipped,auto
Bv,Bv04,7,059f.450y,059,1920,1996,687,747,76,38,0.284,flipped,auto
Bv,Bv04,8,059f.003,059,1850,1919,696,758,69,41,0.214,flipped,auto
Bv,Bv04,9,002,002,1770,1851,712,775,81,31,0.238,flipped,auto
Bv,Bv04,10,300.002,300,1747,1774,720,783,27,10,0.263,flipped,auto
Bv,Bv04,11,004,004,1678,1729,729,792,51,35,0.171,flipped,auto
Bv,Bv04,12,381,381,1654,1673,733,792,19,7,0.37,flipped,auto
Bv,Bv04,13,060,060,1603,1649,736,802,46,24,0.208,flipped,auto
Bv,Bv04,14,755,755,1571,1603,742,802,32,11,0.35,flipped,auto
Bv,Bv04,15,600,600,1522,1568,744,810,46,19,0.205,flipped,auto
Bv,Bv04,16,029y,029,1453,1514,756,824,61,23,0.342,flipped,auto
Bv,Bv04,17,022.600,022,1453,1477,755,823,24,14,0.412,flipped,auto
Bv,Bv04,18,060,060,1382,1452,762,830,70,34,0.319,flipped,auto
Bv,Bv04,19,574s.003,574,1346,1368,767,813,22,11,0.186,flipped,auto
Bv,Bv04,20,204s,204,1278,1362,773,840,84,42,0.442,flipped,auto
Bv,Bv04,21,054,054,1180,1280,780,847,100,45,0.429,flipped,auto
Bv,Bv04,22,306s.003,306,1086,1178,782,848,92,42,0.39,flipped,auto
Bv,Bv04,23,001.006,001,1026,1085,793,860,59,22,0.391,flipped,auto
Bv,Bv04,24,009.006,009,968,1030,792,858,62,29,0.46,flipped,auto
Bv,Bv04,25,005.006,005,913,961,801,866,48,27,0.497,flipped,auto
Bv,Bv04,26,001,001,891,908,805,873,17,6,0.578,flipped,auto
Bv,Bv04,27,200.003,200,820,884,807,877,64,34,0.521,flipped,auto
Bv,Bv04,28,095f,095,776,815,814,878,39,18,0.578,flipped,auto
Bv,Bv04,29,032,032,756,778,818,880,22,8,0.525,flipped,auto
Bv,Bv04,30,700.069,700,702,752,820,886,50,23,0.305,flipped,auto
Bv,Bv04,31,032,032,680,696,825,890,16,7,0.58,flipped,auto
Bv,Bv04,32,200.032,200,618,683,828,893,65,30,0.575,flipped,auto
Bv,Bv04,33,091.032,091,569,615,827,894,46,21,0.507,flipped,auto
Bv,Bv04,34,739.003,739,535,567,836,892,32,20,0.414,flipped,auto
Bv,Bv04,35,739,739,514,533,849,893,19,8,0.6,flipped,auto
Bv,Bv04,36,670,670,482,516,838,902,34,16,0.488,flipped,auto
Bv,Bv04,37,246.077,246,329,476,847,915,147,72,0.374,flipped,auto
Bv,Bv04,38,002.077,002,277,333,859,923,56,26,0.354,flipped,auto
Bv,Bv04,39,430,430,241,278,859,926,37,19,0.505,flipped,auto
Bv,Bv04,40,134,134,206,237,862,926,31,16,0.52,flipped,auto
Bv,Bv04,41,005,005,168,206,868,927,38,13,0.395,flipped,auto
Bv,Bv04,42,670,670,124,188,865,927,64,29,0.418,flipped,auto
Bv,Bv05,0,465,465,104,130,711,756,26,37,0.191,upright,auto
Bv,Bv05,1,029y,029,160,195,725,787,35,14,0.203,upright,auto
Bv,Bv05,2,039,039,176,230,722,776,54,25,0.115,upright,auto
Bv,Bv05,3,600V,600,229,285,717,770,56,27,0.192,upright,auto
Bv,Bv05,4,048,048,270,293,738,774,23,8,0.258,upright,auto
Bv,Bv05,5,291,291,317,386,707,774,69,27,0.267,upright,auto
Bv,Bv05,6,292s,292,366,431,700,763,65,30,0.364,upright,auto
Bv,Bv05,7,200.600,200,421,527,705,763,106,48,0.114,upright,auto
Bv,Bv05,8,027.006,027,528,591,722,792,63,29,0.256,upright,auto
Bv,Bv05,9,011.006,011,577,621,720,788,44,21,0.26,upright,auto
Bv,Bv05,10,077.208,077,622,720,706,776,98,45,0.151,upright,auto
Bv,Bv05,11,034,034,713,764,708,772,51,24,0.117,upright,auto
Bv,Bv05,12,027,027,766,798,710,774,32,15,0.112,upright,auto
Bv,Bv05,13,663,663,800,856,710,774,56,27,0.182,upright,auto
Bv,Bv05,14,002,002,857,886,730,769,29,10,0.366,upright,auto
Bv,Bv05,15,065:042,065,890,915,724,771,25,14,0.248,upright,auto
Bv,Bv05,16,300,300,919,945,720,789,26,22,0.376,upright,auto
Bv,Bv05,17,385,385,947,992,715,781,45,23,0.306,upright,auto
Bv,Bv05,18,003.065.200,003,1004,1104,707,773,100,48,0.197,upright,auto
Bv,Bv05,19,236s,236,1094,1218,706,776,124,60,0.277,upright,auto
Bv,Bv05,20,300,300,1222,1297,713,768,75,28,0.163,upright,auto
Bv,Bv05,21,232b,232,1293,1336,692,760,43,23,0.293,upright,auto
Bv,Bv05,22,446,446,1333,1381,690,751,48,24,0.371,upright,auto
Bv,Bv05,23,300,300,1384,1432,687,748,48,22,0.282,upright,auto
Bv,Bv05,24,385,385,1457,1470,723,746,13,5,0.178,upright,auto
Bv,Bv05,25,003.065.200,003,1469,1496,726,771,27,9,0.124,upright,auto
Bv,Bv05,26,002,002,1476,1546,705,771,70,29,0.192,upright,auto
Bv,Bv05,27,091,091,1559,1582,691,745,23,9,0.234,upright,auto
Bv,Bv05,28,582.074,582,1585,1615,691,757,30,13,0.246,upright,auto
Bv,Bv05,29,006.024.062,006,1619,1695,715,774,76,40,0.073,upright,auto
Bv,Bv05,30,291,291,1706,1774,719,785,68,37,0.248,upright,auto
Bv,Bv05,31,034,034,1770,1818,715,775,48,23,0.268,upright,auto
Bv,Bv05,32,208,208,1821,1869,715,766,48,26,0.166,upright,auto
Bv,Bv05,33,540.065.003,540,1870,1949,695,754,79,33,0.275,upright,auto
Bv,Bv05,34,027f,027,1943,2028,707,773,85,46,0.162,upright,auto
Bv,Bv05,35,001.063,001,2062,2092,727,785,30,18,0.205,upright,auto
Bv,Bv05,36,430.076,430,2082,2185,712,771,103,52,0.176,upright,auto
Bv,Bv05,37,011,011,2182,2201,707,764,19,7,0.198,upright,auto
Bv,Bv05,38,065:042,065,2204,2238,708,763,34,13,0.321,upright,auto
Bv,Bv05,39,600.076,600,2231,2285,704,757,54,30,0.178,upright,auto
Bv,Bv08,0,045,045,2346,2367,375,418,21,8,0.39,flipped,auto
Bv,Bv08,1,002.010,002,2325,2364,401,449,39,19,0.241,flipped,auto
Bv,Bv08,2,451,451,2290,2324,399,458,34,17,0.32,flipped,auto
Bv,Bv08,3,205.003,205,2214,2286,404,462,72,37,0.211,flipped,auto
Bv,Bv08,4,490.079.010.003,490,2120,2208,410,470,88,41,0.322,flipped,auto
Bv,Bv08,5,099,099,2076,2118,418,475,42,20,0.333,flipped,auto
Bv,Bv08,6,166,166,2028,2073,419,479,45,21,0.434,flipped,auto
Bv,Bv08,7,068,068,1990,2025,419,480,35,16,0.46,flipped,auto
Bv,Bv08,8,045.009.037,045,1912,1986,421,484,74,33,0.447,flipped,auto
Bv,Bv08,9,010.001f,010,1863,1908,424,489,45,18,0.674,flipped,auto
Bv,Bv08,10,522f,522,1807,1860,428,493,53,24,0.574,flipped,auto
Bv,Bv08,11,381.009,381,1654,1810,430,501,156,81,0.402,flipped,auto
Bv,Bv08,12,260.001,260,1605,1651,439,509,46,21,0.563,flipped,auto
Bv,Bv08,13,004.711,004,1537,1604,439,511,67,31,0.573,flipped,auto
Bv,Bv08,14,260.001,260,1492,1532,444,512,40,17,0.619,flipped,auto
Bv,Bv08,15,004.711,004,1444,1490,445,513,46,20,0.566,flipped,auto
Bv,Bv08,16,700.003,700,1405,1440,446,514,35,14,0.579,flipped,auto
Bv,Bv08,17,095,095,1335,1403,450,520,68,37,0.568,flipped,auto
Bv,Bv08,18,022.095f:008,022,1256,1330,455,514,74,37,0.541,flipped,auto
Bv,Bv08,19,360.008,360,1182,1249,458,524,67,34,0.541,flipped,auto
Bv,Bv08,20,006.001.006,006,1133,1170,463,526,37,20,0.526,flipped,auto
Bv,Bv08,21,006.001,006,1065,1123,473,537,58,31,0.48,flipped,auto
Bv,Bv08,22,567.006:005,567,1041,1063,478,535,22,10,0.639,flipped,auto
Bv,Bv08,23,208.016,208,957,1043,478,546,86,39,0.5,flipped,auto
Bv,Bv08,24,001,001,937,951,481,545,14,7,0.525,flipped,auto
Bv,Bv08,25,008,008,896,930,487,551,34,17,0.471,flipped,auto
Bv,Bv08,26,022,022,875,901,491,557,26,10,0.412,flipped,auto
Bv,Bv08,27,016,016,876,887,491,557,11,7,0.441,flipped,auto
Bv,Bv08,28,054,054,841,882,495,561,41,16,0.351,flipped,auto
Bv,Bv08,29,165,165,758,794,500,568,36,22,0.31,flipped,auto
Bv,Bv08,30,054,054,750,777,506,569,27,14,0.391,flipped,auto
Bv,Bv08,31,001,001,723,740,508,571,17,6,0.345,flipped,auto
Bv,Bv08,32,492,492,624,704,509,578,80,43,0.197,flipped,auto
Bv,Bv08,33,200.171,200,554,629,524,590,75,35,0.203,flipped,auto
Bv,Bv08,34,670,670,492,537,539,601,45,23,0.237,flipped,auto
Bv,Bv08,35,060,060,449,499,533,592,50,29,0.097,flipped,auto
Bv,Bv08,36,008,008,422,448,531,594,26,13,0.175,flipped,auto
Bv,Bv08,37,053,053,378,415,546,596,37,17,0.18,flipped,auto
Bv,Bv08,38,008,008,351,375,554,614,24,12,0.267,flipped,auto
Bv,Bv08,39,022,022,299,330,554,615,31,17,0.269,flipped,auto
Bv,Bv08,40,006.074f,006,256,323,540,604,67,33,0.251,flipped,auto
Bv,Bv08,41,240.545,240,128,242,556,624,114,59,0.337,flipped,auto
Bv,Bv08,42,004.064,004,84,117,564,611,33,23,0.653,flipped,auto
Bv,Bv09,0,060,060,116,145,505,558,29,30,0.177,upright,auto
Bv,Bv09,1,430,430,136,145,503,558,9,5,0.183,upright,auto
Bv,Bv09,2,450,450,152,169,527,548,17,6,0.212,upright,auto
Bv,Bv09,3,440,440,141,227,505,574,86,39,0.255,upright,auto
Bv,Bv09,4,021t,021,223,276,496,566,53,21,0.304,upright,auto
Bv,Bv09,5,211,211,292,349,486,550,57,32,0.245,upright,auto
Bv,Bv09,6,006,006,351,370,484,545,19,11,0.471,upright,auto
Bv,Bv09,7,400.004,400,365,427,475,540,62,34,0.362,upright,auto
Bv,Bv09,8,140,140,434,469,463,533,35,16,0.567,upright,auto
Bv,Bv09,9,200.022,200,471,540,454,524,69,37,0.26,upright,auto
Bv,Bv09,10,007,007,543,592,448,515,49,20,0.344,upright,auto
Bv,Bv09,11,004,004,590,602,442,510,12,7,0.494,upright,auto
Bv,Bv09,12,156,156,610,638,438,508,28,14,0.406,upright,auto
Bv,Bv09,13,007,007,642,684,434,501,42,16,0.402,upright,auto
Bv,Bv09,14,004,004,688,702,433,495,14,6,0.491,upright,auto
Bv,Bv09,15,154,154,703,736,426,496,33,16,0.353,upright,auto
Bv,Bv09,16,079,079,740,774,423,493,34,14,0.45,upright,auto
Bv,Bv09,17,065,065,779,794,424,485,15,10,0.496,upright,auto
Bv,Bv09,18,022f,022,800,824,416,482,24,12,0.601,upright,auto
Bv,Bv09,19,027x,027,833,861,411,481,28,14,0.576,upright,auto
Bv,Bv09,20,024,024,872,894,408,478,22,13,0.484,upright,auto
Bv,Bv09,21,045.009.037,045,899,968,403,461,69,33,0.465,upright,auto
Bv,Bv09,22,010.001,010,973,1010,401,468,37,17,0.438,upright,auto
Bv,Bv09,23,044f,044,1011,1037,392,462,26,11,0.4,upright,auto
Bv,Bv09,24,522f,522,1041,1084,391,460,43,23,0.497,upright,auto
Bv,Bv09,25,045.061.009,045,1085,1177,388,454,92,37,0.474,upright,auto
Bv,Bv09,26,260.001,260,1140,1225,383,454,85,35,0.507,upright,auto
Bv,Bv09,27,004.711,004,1229,1270,379,449,41,21,0.388,upright,auto
Bv,Bv09,28,059f,059,1267,1312,377,442,45,23,0.398,upright,auto
Bv,Bv09,29,304s,304,1317,1383,372,443,66,37,0.484,upright,auto
Bv,Bv09,30,493,493,1386,1446,371,439,60,32,0.57,upright,auto
Bv,Bv09,31,304s,304,1444,1511,368,436,67,33,0.669,upright,auto
Bv,Bv09,32,407.063h,407,1513,1592,363,431,79,38,0.624,upright,auto
Bv,Bv09,33,001t,001,1584,1596,392,431,12,5,0.614,upright,auto
Bv,Bv09,34,607,607,1601,1660,361,429,59,31,0.683,upright,auto
Bv,Bv09,35,065,065,1658,1684,361,428,26,11,0.721,upright,auto
Bv,Bv09,36,022f,022,1686,1711,360,425,25,12,0.672,upright,auto
Bv,Bv09,37,004.064,004,1716,1757,358,423,41,22,0.497,upright,auto
Bv,Bv09,38,305,305,1756,1808,359,425,52,29,0.554,upright,auto
Bv,Bv09,39,004.064,004,1811,1852,358,422,41,19,0.636,upright,auto
Bv,Bv09,40,022f,022,1854,1880,359,419,26,11,0.562,upright,auto
Bv,Bv09,41,215,215,1882,1945,352,418,63,31,0.465,upright,auto
Bv,Bv09,42,381.009,381,1949,2005,355,417,56,29,0.434,upright,auto
Bv,Bv09,43,062.001,062,1997,2031,355,416,34,15,0.521,upright,auto
Bv,Bv09,44,034,034,2036,2069,355,416,33,17,0.489,upright,auto
Bv,Bv09,45,041,041,2072,2118,356,416,46,25,0.49,upright,auto
Bv,Bv09,46,166,166,2122,2139,355,413,17,8,0.511,upright,auto
Bv,Bv09,47,068,068,2161,2220,351,407,59,22,0.372,upright,auto
Bv,Bv09,48,306s,306,2192,2220,351,407,28,14,0.471,upright,auto
Bv,Bv09,49,400.065,400,2225,2292,347,404,67,38,0.35,upright,auto
Bv,Bv09,50,700?,700,2303,2378,347,397,75,38,0.098,upright,auto
Bv,Bv09,51,700?,700,2387,2399,387,423,12,10,0.265,upright,auto
Bv,Bv10,0,166,166,2365,2398,308,365,33,17,0.562,flipped,auto
Bv,Bv10,1,068,068,2327,2359,299,341,32,14,0.209,flipped,auto
Bv,Bv10,2,493.054,493,2199,2296,301,360,97,50,0.194,flipped,auto
Bv,Bv10,3,492.054,492,2075,2194,299,349,119,56,0.188,flipped,auto
Bv,Bv10,4,167,167,2011,2076,294,352,65,30,0.292,flipped,auto
Bv,Bv10,5,002.010.037,002,1942,2008,298,350,66,32,0.41,flipped,auto
Bv,Bv10,6,167,167,1882,1947,290,351,65,27,0.489,flipped,auto
Bv,Bv10,7,727,727,1831,1876,292,352,45,25,0.499,flipped,auto
Bv,Bv10,8,733,733,1771,1828,291,354,57,32,0.39,flipped,auto
Bv,Bv10,9,001.200,001,1699,1772,291,354,73,34,0.497,flipped,auto
Bv,Bv10,10,581.376,581,1568,1693,292,357,125,54,0.348,flipped,auto
Bv,Bv10,11,022f?,022,1545,1572,298,355,27,12,0.547,flipped,auto
Bv,Bv10,12,002,002,1503,1538,294,358,35,14,0.564,flipped,auto
Bv,Bv10,13,022.600,022,1427,1500,298,362,73,34,0.47,flipped,auto
Bv,Bv10,14,002,002,1390,1428,302,362,38,14,0.485,flipped,auto
Bv,Bv10,15,022.071,022,1339,1387,303,366,48,23,0.561,flipped,auto
Bv,Bv10,16,022,022,1320,1336,305,367,16,7,0.639,flipped,auto
Bv,Bv10,17,002,002,1277,1314,307,369,37,14,0.546,flipped,auto
Bv,Bv10,18,059f,059,1221,1269,307,370,48,21,0.505,flipped,auto
Bv,Bv10,19,002,002,1190,1217,329,373,27,11,0.428,flipped,auto
Bv,Bv10,20,306s,306,1119,1186,313,376,67,35,0.355,flipped,auto
Bv,Bv10,21,001.062,001,1077,1114,312,380,37,18,0.41,flipped,auto
Bv,Bv10,22,630,630,1007,1077,314,384,70,27,0.387,flipped,auto
Bv,Bv10,23,405,405,970,1031,317,385,61,31,0.48,flipped,auto
Bv,Bv10,24,600.065,600,871,962,333,399,91,41,0.427,flipped,auto
Bv,Bv10,25,700?,700,831,867,339,404,36,12,0.479,flipped,auto
Bv,Bv10,26,540.700,540,753,828,340,412,75,35,0.267,flipped,auto
Bv,Bv10,27,005,005,714,749,353,417,35,15,0.463,flipped,auto
Bv,Bv10,28,053,053,714,742,350,416,28,11,0.433,flipped,auto
Bv,Bv10,29,002,002,638,676,360,427,38,15,0.405,flipped,auto
Bv,Bv10,30,005:700.061,005,609,657,364,430,48,24,0.358,flipped,auto
Bv,Bv10,31,041.008,041,542,603,371,437,61,23,0.233,flipped,auto
Bv,Bv10,32,095f:042.009,095,484,570,380,447,86,37,0.338,flipped,auto
Bv,Bv10,33,007.010,007,409,485,387,453,76,32,0.309,flipped,auto
Bv,Bv10,34,240.004.064,240,311,412,402,470,101,50,0.152,flipped,auto
Bv,Bv10,35,050,050,302,325,415,480,23,9,0.278,flipped,auto
Bv,Bv10,36,073.006,073,229,292,425,486,63,23,0.185,flipped,auto
Bv,Bv10,37,493,493,164,227,438,497,63,35,0.14,flipped,auto
Bv,Bv10,38,004.064,004,138,165,442,503,27,22,0.079,flipped,auto
Bv,Bv10,39,670,670,58,63,450,455,5,30,0.051,flipped,auto
Bv,Bv10,40,004.064,004,2,63,457,527,0,20,0.0,flipped,auto
Bv,Bv10,41,063:009,063,0,17,469,535,0,17,-1.0,flipped,auto
Bv,Bv11,0,384?,384,0,58,356,411,0,20,0.0,upright,auto
Bv,Bv11,1,266?,266,35,117,341,405,0,27,0.0,upright,auto
Bv,Bv11,2,027,027,100,149,359,399,0,16,0.144,upright,auto
Bv,Bv11,3,470,470,152,195,358,391,43,30,0.194,upright,auto
Bv,Bv11,4,017t,017,204,255,344,403,51,21,0.268,upright,auto
Bv,Bv11,5,004.064,004,240,265,339,369,25,11,0.158,upright,auto
Bv,Bv11,6,022f,022,264,299,330,390,35,12,0.253,upright,auto
Bv,Bv11,7,068,068,303,323,329,392,20,9,0.272,upright,auto
Bv,Bv11,8,022f,022,330,357,348,387,27,13,0.26,upright,auto
Bv,Bv11,9,068,068,365,466,318,380,101,48,0.261,upright,auto
Bv,Bv11,10,395.006.074,395,467,486,297,352,19,7,0.185,upright,auto
Bv,Bv11,11,004,004,502,531,283,339,29,12,0.329,upright,auto
Bv,Bv11,12,008,008,524,538,316,369,14,7,0.233,upright,auto
Bv,Bv11,13,049f.007,049,543,606,302,367,63,35,0.245,upright,auto
Bv,Bv11,14,001,001,580,596,302,358,16,6,0.282,upright,auto
Bv,Bv11,15,191.048,191,599,668,294,358,69,34,0.32,upright,auto
Bv,Bv11,16,380.044,380,692,756,277,343,64,30,0.391,upright,auto
Bv,Bv11,17,007,007,758,801,275,337,43,17,0.396,upright,auto
Bv,Bv11,18,520.044,520,788,873,267,331,85,35,0.277,upright,auto
Bv,Bv11,19,735,735,855,907,263,327,52,21,0.297,upright,auto
Bv,Bv11,20,415,415,905,967,261,323,62,42,0.385,upright,auto
Bv,Bv11,21,074?,074,1007,1033,249,298,26,10,0.272,upright,auto
Bv,Bv11,22,006.200?,006,1046,1106,247,309,60,37,0.242,upright,auto
Bv,Bv11,23,008,008,1091,1140,245,305,49,19,0.24,upright,auto
Bv,Bv11,24,005,005,1119,1155,246,305,36,13,0.295,upright,auto
Bv,Bv11,25,326,326,1151,1228,242,303,77,31,0.182,upright,auto
Bv,Bv11,26,326,326,1215,1310,234,301,95,37,0.293,upright,auto
Bv,Bv11,27,755,755,1292,1354,236,299,62,21,0.47,upright,auto
Bv,Bv11,28,755,755,1352,1393,232,297,41,20,0.445,upright,auto
Bv,Bv11,29,004.052x,004,1394,1432,231,292,38,20,0.329,upright,auto
Bv,Bv11,30,459.200.459,459,1474,1624,226,292,150,79,0.281,upright,auto
Bv,Bv11,31,079.275a,079,1620,1696,227,290,76,40,0.28,upright,auto
Bv,Bv11,32,079.275a,079,1699,1771,227,287,72,38,0.347,upright,auto
Bv,Bv11,33,067.067.010,067,1770,1852,231,288,82,46,0.382,upright,auto
Bv,Bv11,34,022f.059f,022,1856,1935,230,287,79,39,0.552,upright,auto
Bv,Bv11,35,007.052,007,1941,2003,236,291,62,30,0.453,upright,auto
Bv,Bv11,36,010.053,010,2008,2046,239,290,38,20,0.445,upright,auto
Bv,Bv11,37,007.052,007,2049,2108,237,292,59,29,0.491,upright,auto
Bv,Bv11,38,010.053,010,2112,2153,241,293,41,19,0.426,upright,auto
Bv,Bv11,39,046,046,2159,2184,242,291,25,13,0.348,upright,auto
Bv,Bv11,40,073.006,073,2187,2238,230,294,51,24,0.32,upright,auto
Bv,Bv11,41,244?,244,2236,2317,216,280,81,40,0.323,upright,auto
Bv,Bv11,42,033,033,2322,2340,259,290,18,13,0.376,upright,auto
Bv,Bv11,43,002?,002,2358,2382,284,301,24,9,0.626,upright,auto
Bv,Bv12,23,060,060,2322,2381,217,278,59,53,-1.0,flipped,auto
Bv,Bv12,24,006x.700,006,2291,2322,209,219,31,19,0.204,flipped,auto
Bv,Bv12,25,280,280,2239,2283,208,249,44,20,0.254,flipped,auto
Bv,Bv12,26,011.003,011,2124,2224,208,242,100,53,0.173,flipped,auto
Bv,Bv12,27,044f.003,044,2026,2121,209,236,95,45,0.39,flipped,auto
Bv,Bv12,28,014,014,1991,2017,210,233,26,10,0.315,flipped,auto
Bv,Bv12,29,400.032,400,1961,1973,199,232,12,8,0.353,flipped,auto
Bv,Bv12,30,400.032,400,1934,1973,200,232,39,22,0.413,flipped,auto
Bv,Bv12,31,002.003,002,1913,1931,203,229,18,7,0.312,flipped,auto
Bv,Bv12,32,445y.003,445,1852,1898,201,246,46,28,0.292,flipped,auto
Bv,Bv12,33,672,672,1798,1825,204,228,27,11,0.466,flipped,auto
Bv,Bv12,34,065,065,1798,1816,204,227,18,9,0.527,flipped,auto
Bv,Bv12,35,006x.059f,006,1732,1766,191,224,34,21,0.46,flipped,auto
Bv,Bv12,36,385y,385,1687,1729,190,223,42,23,0.457,flipped,auto
Bv,Bv12,37,048,048,1654,1681,194,224,27,9,0.543,flipped,auto
Bv,Bv12,38,099,099,1603,1664,186,224,61,20,0.504,flipped,auto
Bv,Bv12,39,207,207,1554,1601,186,223,47,30,0.508,flipped,auto
Bv,Bv12,40,046?,046,1524,1547,190,219,23,8,0.565,flipped,auto
Bv,Bv12,41,050,050,1502,1523,188,222,21,9,0.782,flipped,auto
Ca,Ca02,14,070,070,2024,2040,1184,1269,0,14,-1.0,flipped,auto
Ca,Ca02,15,091,091,1971,2040,1183,1250,0,13,-1.0,flipped,auto
Ca,Ca02,16,091,091,1930,1984,1169,1254,0,10,0.327,flipped,auto
Ca,Ca02,17,074.062,074,1888,1940,1182,1246,52,17,0.172,flipped,auto
Ca,Ca02,18,594.061,594,1804,1897,1176,1264,93,28,0.41,flipped,auto
Ca,Ca02,19,070,070,1723,1794,1181,1263,71,14,0.532,flipped,auto
