side,line,position,head,print_ink_width,tracing_width,similarity,local_score
Ev,Ev05,13,380,57,19,0.4177,1.0
Ev,Ev05,14,207,71,25,0.374,1.0
Ev,Ev05,15,040,49,18,0.3777,1.0
Ev,Ev05,16,073,27,10,0.4069,1.0
Ev,Ev05,17,053,59,21,0.3974,1.0
Ev,Ev05,18,380,85,36,0.3722,1.0
Ev,Ev05,19,028,27,8,0.3749,1.0
Ev,Ev05,20,019,58,22,0.3497,1.0
Ev,Ev05,21,380,54,22,0.3591,1.0
Ev,Ev05,22,172,49,21,0.3761,1.0
Ev,Ev05,23,631,39,13,0.4062,1.0
Ev,Ev05,24,009,54,19,0.3821,1.0
Ev,Ev05,25,380,39,17,0.3347,1.0
Ev,Ev05,26,091,57,18,0.4074,1.0
Ev,Ev05,27,774,70,25,0.3917,1.0
Ev,Ev05,28,581,55,21,0.418,1.0
Ev,Ev05,29,380,107,7,0.0876,1.0
Ev,Ev05,30,680,23,30,0.127,1.0
Ev,Ev05,31,684,125,36,0.2801,1.0
Ev,Ev05,32,224,98,28,0.2421,1.0
Ev,Ev05,33,007,60,17,0.2603,1.0
Ev,Ev05,34,400,70,20,0.3138,1.0
Ev,Ev05,35,206,93,27,0.2709,1.0
Ev,Ev05,36,080,42,14,0.1513,1.0
Ev,Ev06,0,020,18,6,0.2786,1.0
Ev,Ev06,1,020,19,6,0.2161,1.0
Ev,Ev06,2,004,44,13,0.1732,1.0
Ev,Ev06,3,056,48,14,0.222,1.0
Ev,Ev06,4,007,50,15,0.2523,1.0
Ev,Ev06,5,067,67,20,0.2392,1.0
Ev,Ev06,6,244,97,29,0.2251,1.0
Ev,Ev06,7,027,80,24,0.2672,1.0
Ev,Ev06,8,077,80,25,0.2826,1.0
Ev,Ev06,9,004,19,6,0.3452,1.0
Ev,Ev06,10,522,66,20,0.2893,1.0
Ev,Ev06,11,700,34,10,0.2988,1.0
Ev,Ev06,12,600,57,20,0.3398,1.0
Ev,Ev06,13,059,60,18,0.2963,1.0
Ev,Ev06,14,324,83,25,0.2855,1.0
Ev,Ev06,15,004,45,14,0.327,1.0
Ev,Ev06,16,030,65,19,0.2856,1.0
Ev,Ev06,17,004,63,6,0.0682,1.0
Ev,Ev06,18,055,19,20,0.1551,1.0
Ev,Ev06,19,244,135,40,0.2762,1.0
Ev,Ev06,20,730,82,25,0.312,1.0
Ev,Ev06,21,002,71,28,0.3905,1.0
Ev,Ev06,22,002,33,13,0.435,1.0
Ev,Ev06,23,001,19,5,0.3738,1.0
Ev,Ev06,24,002,74,23,0.3549,1.0
Ev,Ev06,25,515,55,22,0.4091,1.0
Ev,Ev06,26,040,30,11,0.3498,1.0
Ev,Ev06,27,670,62,25,0.3856,1.0
Ev,Ev06,28,002,54,23,0.3672,1.0
Ev,Ev06,29,001,41,16,0.3781,1.0
Ev,Ev06,30,200,64,31,0.3758,1.0
Ev,Ev06,31,010,41,17,0.4177,1.0
Ev,Ev06,32,400,72,30,0.3906,1.0
Ev,Ev06,33,013,46,16,0.3755,1.0
Ev,Ev06,34,400,66,29,0.3426,1.0
Ev,Ev06,35,053,29,9,0.3134,1.0
Ev,Ev06,36,006,40,17,0.3571,1.0
Ev,Ev06,37,006,33,16,0.3061,1.0
Ev,Ev07,0,566,59,31,0.2271,1.0
Ev,Ev07,1,074,24,11,0.1471,1.0
Ev,Ev07,2,035,45,20,0.2633,1.0
Ev,Ev07,3,070,39,15,0.3156,1.0
Ev,Ev07,4,035,43,19,0.2698,1.0
Ev,Ev07,5,400,45,22,0.2768,1.0
Ev,Ev07,6,035,51,21,0.3151,1.0
Ev,Ev07,7,071,71,35,0.304,1.0
Ev,Ev07,8,035,61,20,0.2581,1.0
Ev,Ev07,9,010,59,18,0.2451,1.0
Ev,Ev07,10,035,66,17,0.244,1.0
Ev,Ev07,11,276,66,30,0.2657,1.0
Ev,Ev07,12,188,40,28,0.2004,1.0
Ev,Ev07,13,031,57,14,0.2546,1.0
Ev,Ev07,14,509,44,27,0.192,1.0
Ev,Ev07,15,062,34,21,0.1862,1.0
Ev,Ev07,16,009,42,12,0.3344,1.0
Ev,Ev07,17,092,13,17,0.1565,1.0
Ev,Ev07,18,001,7,5,0.2913,1.0
Ev,Ev07,19,092,43,15,0.3728,1.0
Ev,Ev07,20,009,34,14,0.4206,1.0
Ev,Ev07,21,092,39,13,0.3829,1.0
Ev,Ev07,22,005,34,13,0.4042,1.0
Ev,Ev07,23,092,33,11,0.3257,1.0
Ev,Ev07,24,005,40,12,0.254,1.0
Ev,Ev07,25,092,20,16,0.2248,1.0
Ev,Ev07,26,001,31,6,0.2066,1.0
Ev,Ev07,27,739,71,13,0.1751,1.0
Ev,Ev07,28,244,20,43,0.1067,1.0
Ev,Ev07,29,044,47,20,0.3964,1.0
Ev,Ev07,30,092,57,14,0.2105,1.0
Ev,Ev07,31,022,35,7,0.2476,1.0
Ev,Ev07,32,092,36,14,0.3974,1.0
Ev,Ev07,33,090,41,15,0.3031,1.0
Ev,Ev07,34,092,43,13,0.3126,1.0
Ev,Ev07,35,386,68,37,0.2798,1.0
Ev,Ev07,36,755,55,18,0.2716,1.0
Ev,Ev07,37,298,97,28,0.2347,1.0
Ev,Ev07,38,020,76,9,0.1403,1.0
Ev,Ev07,39,079,29,22,0.1775,1.0
Ev,Ev07,40,079,46,21,0.255,1.0
Ev,Ev08,0,200,92,35,0.2541,1.0
Ev,Ev08,1,073,54,20,0.2898,1.0
Ev,Ev08,2,001,54,20,0.2735,1.0
Ev,Ev08,3,011,16,6,0.308,1.0
Ev,Ev08,4,073,54,20,0.2265,1.0
Ev,Ev08,5,700,19,8,0.3824,1.0
Ev,Ev08,6,022,22,7,0.3145,1.0
Ev,Ev08,7,022,18,8,0.4087,1.0
Ev,Ev08,8,305,56,36,0.2724,1.0
Ev,Ev08,9,022,36,16,0.3592,1.0
Ev,Ev08,10,022,16,6,0.2739,1.0
Ev,Ev08,11,022,46,6,0.1086,1.0
Ev,Ev08,12,755,16,18,0.1356,1.0
Ev,Ev08,13,099,48,18,0.2752,1.0
Ev,Ev08,14,755,43,17,0.2235,1.0
Ev,Ev08,15,001,16,6,0.3325,1.0
Ev,Ev08,16,046,29,11,0.3583,1.0
Ev,Ev08,17,073,59,22,0.2304,1.0
Ev,Ev08,18,522,56,21,0.3122,1.0
Ev,Ev08,19,050,27,10,0.2334,1.0
Ev,Ev08,20,022,23,9,0.2797,1.0
Ev,Ev08,21,055,24,9,0.2831,1.0
Ev,Ev08,22,590,65,27,0.298,1.0
Ev,Ev08,23,755,43,16,0.2615,1.0
Ev,Ev08,24,459,7,21,0.1231,1.0
Ev,Ev08,25,379,55,29,0.2766,1.0
Ev,Ev08,26,006,76,35,0.3268,1.0
Ev,Ev08,27,202,93,26,0.2248,1.0
Ev,Ev08,28,739,70,10,0.1122,1.0
Ev,Ev08,29,020,27,9,0.2766,1.0
Ev,Ev08,30,002,23,24,0.1244,1.0
Ev,Ev08,31,068,125,10,0.0771,1.0
Ev,Ev08,32,077,28,37,0.1534,1.0
Ev,Ev08,33,055,27,9,0.3101,1.0
Ev,Ev08,34,095,43,16,0.3374,1.0
Ev,Ev08,35,326,78,29,0.298,1.0
Ev,Ev08,36,019,28,8,0.2575,1.0
Ev,Ev08,37,057,43,16,0.3145,1.0
Ev,Ev08,38,019,19,8,0.3366,1.0
Ev,Ev08,39,107,23,9,0.3593,1.0
Ev,Ev08,40,019,18,7,0.3716,1.0
Gr,Gr01,3,522,66,23,0.2285,-1.0
Gr,Gr01,4,045,134,21,0.1466,0.422
Gr,Gr01,5,260,88,14,0.1726,0.345
Gr,Gr01,6,004,155,24,0.0922,0.489
Gr,Gr01,7,260,32,5,0.0523,0.453
Gr,Gr01,8,004,38,6,0.122,0.405
Gr,Gr01,9,510,56,17,0.1812,0.286
Gr,Gr01,10,256,152,24,0.1675,0.334
Gr,Gr01,11,522,135,21,0.0971,0.378
Gr,Gr01,12,254,199,31,0.1186,0.38
Gr,Gr01,13,022,38,6,0.134,0.427
Gr,Gr01,14,153,82,13,0.1426,0.536
Gr,Gr01,15,020,83,13,0.1186,0.53
Gr,Gr01,16,515,123,19,0.1477,0.608
Gr,Gr01,17,040,39,6,0.1118,0.607
Gr,Gr01,18,670,140,22,0.1263,0.482
Gr,Gr01,19,020,56,9,0.1476,0.515
Gr,Gr01,20,022,39,6,0.0959,0.459
Gr,Gr01,21,062,83,13,0.1369,0.51
Gr,Gr01,22,099,96,15,0.0998,0.497
Gr,Gr01,23,022,32,5,0.1302,0.508
Gr,Gr01,24,095,146,23,0.118,0.516
Gr,Gr01,25,001,77,12,0.1868,0.671
Gr,Gr01,26,001,135,21,0.1851,0.626
Gr,Gr01,27,007,64,10,0.2094,0.685
Gr,Gr02,11,073,55,15,0.2613,0.274
Gr,Gr02,12,700,44,8,0.1451,0.368
Gr,Gr02,13,720,62,14,0.2781,0.436
Gr,Gr02,14,376,72,15,0.2465,0.419
Gr,Gr02,15,073,37,8,0.1922,0.468
Gr,Gr02,16,700,99,22,0.2396,0.391
Gr,Gr02,17,600,84,22,0.1808,0.36
Gr,Gr02,18,605,18,7,0.2509,0.401
Gr,Gr02,19,004,49,14,0.1721,0.35
Gr,Gr02,20,522,84,28,0.3318,0.346
Gr,Gr02,21,700,52,16,0.3261,0.582
Gr,Gr02,22,059,73,17,0.2517,0.517
Gr,Gr02,23,004,40,9,0.2834,0.58
Gr,Gr02,24,132,22,5,0.1995,0.564
Gr,Gr02,25,056,49,9,0.2185,0.605
Gr,Gr02,26,007,53,13,0.2352,0.56
Gr,Gr02,27,700,100,19,0.2565,0.346
Gr,Gr02,28,067,49,9,0.2175,0.408
Gr,Gr03,0,680,172,31,0.2811,0.381
Gr,Gr03,1,470,93,19,0.2095,0.545
Gr,Gr03,2,001,69,16,0.2462,0.467
Gr,Gr03,3,430,52,11,0.332,0.47
Gr,Gr03,4,580,61,15,0.3762,0.562
Gr,Gr03,5,380,30,7,0.3452,0.581
Gr,Gr03,6,602,275,74,0.452,0.541
Gr,Gr03,7,232,66,15,0.2995,0.61
Gr,Gr03,8,600,38,7,0.2222,0.619
Gr,Gr03,9,380,203,55,0.4337,0.618
Gr,Gr03,10,595,41,11,0.391,0.708
Gr,Gr03,11,122,65,16,0.336,0.67
Gr,Gr03,12,280,70,18,0.4006,0.56
Gr,Gr03,13,067,89,23,0.3475,0.481
Gr,Gr03,14,059,22,9,0.3293,0.437
Gr,Gr03,15,069,101,29,0.3661,0.495
Gr,Gr03,16,380,57,17,0.3964,0.524
Gr,Gr03,17,002,31,10,0.3634,0.64
Gr,Gr03,18,609,88,23,0.3661,0.645
Gr,Gr03,19,380,59,16,0.4149,0.653
Gr,Gr03,20,597,45,8,0.2447,0.765
Gr,Gr03,21,380,66,15,0.3116,0.682
Gr,Gr03,22,059,43,12,0.4034,0.524
Gr,Gr03,23,720,75,17,0.3413,0.212
Gr,Gr03,24,380,24,8,0.2226,0.274
Gr,Gr04,0,200,56,13,0.3032,0.389
Gr,Gr04,1,092,59,13,0.2327,0.308
Gr,Gr04,2,001,22,5,0.3511,0.356
Gr,Gr04,3,380,68,23,0.3084,0.404
Gr,Gr04,4,005,66,22,0.2901,0.451
Gr,Gr04,5,380,98,22,0.288,0.449
Gr,Gr04,6,315,102,29,0.3321,0.42
Gr,Gr04,7,380,84,21,0.3592,0.473
Gr,Gr04,8,090,64,26,0.2347,0.564
Gr,Gr04,9,001,81,24,0.3567,0.532
Gr,Gr04,10,380,76,17,0.2891,0.423
Gr,Gr04,11,316,84,22,0.3346,0.422
Gr,Gr04,12,380,86,26,0.2866,0.46
Gr,Gr04,13,602,72,20,0.286,0.433
Gr,Gr04,14,007,98,30,0.3752,0.678
Gr,Gr04,15,093,55,14,0.4238,0.64
Gr,Gr04,16,380,176,50,0.4402,0.684
Gr,Gr04,17,002,115,35,0.4037,0.698
Gr,Gr04,18,684,44,15,0.299,0.506
Gr,Gr04,19,380,28,7,0.3141,0.535
Gr,Gr04,20,019,21,6,0.2978,0.536
Gr,Gr04,21,019,29,7,0.336,0.483
Gr,Gr04,22,001,52,14,0.3919,0.538
Gr,Gr04,23,380,85,24,0.3331,0.588
Gr,Gr05,0,062,102,23,0.3161,0.417
Gr,Gr05,1,001,20,6,0.3802,0.492
Gr,Gr05,2,380,54,19,0.3206,0.442
Gr,Gr05,3,216,104,32,0.3434,0.51
Gr,Gr05,4,020,29,9,0.3595,0.637
Gr,Gr05,5,007,60,17,0.3923,0.719
Gr,Gr05,6,320,115,31,0.4356,0.725
Gr,Gr05,7,600,76,21,0.3988,0.746
Gr,Gr05,8,380,65,14,0.2942,0.694
Gr,Gr05,9,290,39,8,0.2842,0.72
Gr,Gr05,10,079,100,27,0.4051,0.801
Gr,Gr05,11,280,107,30,0.4231,0.7
Gr,Gr05,12,002,26,8,0.2949,0.657
Gr,Gr05,13,280,75,20,0.4027,0.631
Gr,Gr05,14,030,39,9,0.2105,0.623
Gr,Gr05,15,380,86,21,0.3561,0.585
Gr,Gr05,16,088,38,10,0.4155,0.667
Gr,Gr05,17,001,22,5,0.3843,0.776
Gr,Gr05,18,047,39,10,0.4148,0.775
Gr,Gr05,19,001,19,6,0.3734,0.75
Gr,Gr05,20,380,51,13,0.3747,0.68
Gr,Gr05,21,280,24,5,0.3105,0.653
Gr,Gr05,22,001,75,21,0.4034,0.657
Gr,Gr05,23,521,20,5,0.3464,0.704
Gr,Gr05,24,280,68,20,0.4002,0.589
Gr,Gr05,25,001,101,27,0.4373,0.485
Gr,Gr05,26,521,28,5,0.3004,0.531
Gr,Gr05,27,001,33,7,0.3141,0.581
Gr,Gr05,28,022,69,18,0.4085,0.663
Gr,Gr05,29,280,59,15,0.3855,0.596
Gr,Gr05,30,380,21,5,0.2974,0.396
Gr,Gr05,31,001,14,3,0.2904,0.478
Gr,Gr06,0,001,56,12,0.3258,0.437
Gr,Gr06,1,001,44,8,0.1805,0.252
Gr,Gr06,2,522,51,12,0.3033,0.342
Gr,Gr06,3,380,71,14,0.2845,0.342
Gr,Gr06,4,731,29,7,0.3175,0.479
Gr,Gr06,5,670,15,5,0.2614,0.538
Gr,Gr06,6,001,54,12,0.3123,0.499
Gr,Gr06,7,380,89,24,0.3744,0.453
Gr,Gr06,8,022,59,15,0.3282,0.406
Gr,Gr06,9,371,94,21,0.2943,0.459
Gr,Gr06,10,380,71,19,0.4038,0.529
Gr,Gr06,11,090,68,13,0.2778,0.391
Gr,Gr06,12,001,63,25,0.2695,0.345
Gr,Gr06,13,607,84,22,0.3843,0.373
Gr,Gr06,14,371,73,18,0.3616,0.397
Gr,Gr06,15,380,77,20,0.3607,0.378
Gr,Gr06,16,256,109,30,0.3753,0.52
Gr,Gr06,17,380,82,22,0.3789,0.517
Gr,Gr06,18,633,167,36,0.3342,0.448
Gr,Gr06,19,380,59,13,0.3125,0.544
Gr,Gr06,20,005,36,9,0.3875,0.611
Gr,Gr06,21,066,56,18,0.3673,0.6
Gr,Gr06,22,380,103,22,0.3215,0.611
Gr,Gr06,23,290,39,8,0.3463,0.648
Gr,Gr06,24,066,79,17,0.3125,0.438
Gr,Gr06,25,380,27,6,0.316,0.496
Gr,Gr06,26,003,38,9,0.2765,0.401
Gr,Gr06,27,215,32,7,0.3335,0.464
Gr,Gr06,28,380,103,19,0.2437,0.288
Gr,Gr07,0,079,39,10,0.3953,0.662
Gr,Gr07,1,450,29,9,0.3749,0.579
Gr,Gr07,2,019,49,15,0.3878,0.519
Gr,Gr07,3,380,83,20,0.3665,0.445
Gr,Gr07,4,162,45,12,0.3765,0.456
Gr,Gr07,5,522,61,15,0.3539,0.593
Gr,Gr07,6,050,39,9,0.3538,0.679
Gr,Gr07,7,002,85,18,0.3145,0.775
Gr,Gr07,8,450,104,22,0.3118,0.642
Gr,Gr07,9,380,44,12,0.442,0.7
Gr,Gr07,10,091,47,12,0.3907,0.75
Gr,Gr07,11,773,87,24,0.4374,0.773
Gr,Gr07,12,260,35,8,0.4073,0.61
Gr,Gr07,13,020,111,22,0.2833,0.539
Gr,Gr07,14,306,39,10,0.1841,0.473
Gr,Gr07,15,730,59,14,0.3403,0.407
Gr,Gr07,16,006,48,11,0.3526,0.506
Gr,Gr07,17,002,55,12,0.3345,0.567
Gr,Gr07,18,020,26,6,0.3842,0.654
Gr,Gr07,19,302,39,11,0.4436,0.757
Gr,Gr07,20,098,78,22,0.434,0.765
Gr,Gr07,21,007,64,17,0.3674,0.683
Gr,Gr07,22,059,59,16,0.3785,0.663
Gr,Gr07,23,002,60,15,0.4268,0.595
Gr,Gr07,24,022,55,16,0.3616,0.438
Gr,Gr07,25,291,83,25,0.4167,0.468
Gr,Gr07,26,773,61,19,0.4311,0.618
Gr,Gr07,27,005,37,10,0.3907,0.629
Gr,Gr07,28,291,44,8,0.286,0.502
Gr,Gr07,29,098,114,32,0.3844,0.372
Gr,Gr07,30,007,55,16,0.4034,0.313
Gr,Gr07,31,004,57,16,0.3621,0.344
Gr,Gr07,32,098,102,27,0.3038,0.125
Gv,Gv02,0,001,52,11,0.3255,0.425
Gv,Gv02,1,030,57,15,0.2485,0.349
Gv,Gv02,2,001,59,15,0.4041,0.408
Gv,Gv02,3,031,40,10,0.4288,0.495
Gv,Gv02,4,001,37,10,0.4128,0.546
Gv,Gv02,5,001,31,9,0.4242,0.529
Gv,Gv02,6,074,63,20,0.4032,0.615
Gv,Gv02,7,031,49,13,0.3745,0.513
Gv,Gv02,8,086,42,12,0.4404,0.597
Gv,Gv02,9,722,23,6,0.4467,0.635
Gv,Gv02,10,022,99,28,0.4346,0.702
Gv,Gv02,11,674,61,17,0.3985,0.661
Gv,Gv02,12,009,65,18,0.4135,0.595
Gv,Gv02,13,452,96,26,0.4144,0.621
Gv,Gv02,14,112,53,15,0.4347,0.635
Gv,Gv02,15,059,102,29,0.4392,0.558
Gv,Gv02,16,214,71,20,0.4419,0.539
Gv,Gv02,17,280,18,5,0.4446,0.635
Gv,Gv02,18,011,12,5,0.312,0.768
Gv,Gv02,19,003,30,8,0.407,0.775
Gv,Gv02,20,044,31,9,0.4489,0.812
Gv,Gv02,21,020,65,17,0.4238,0.806
Gv,Gv02,22,008,25,5,0.2127,0.765
Gv,Gv02,23,033,32,7,0.3494,0.733
Gv,Gv02,24,059,50,15,0.4247,0.725
Gv,Gv02,25,224,80,23,0.431,0.687
Gv,Gv02,26,062,79,22,0.4275,0.616
Gv,Gv02,27,739,34,9,0.4003,0.676
Gv,Gv02,28,471,74,20,0.4156,0.55
Gv,Gv02,29,460,55,14,0.4233,0.585
Gv,Gv02,30,254,96,28,0.3994,0.568
Gv,Gv02,31,022,29,6,0.3575,0.519
Gv,Gv02,32,700,37,9,0.3607,0.501
Gv,Gv02,33,092,88,22,0.3513,0.283
Gv,Gv02,34,022,17,14,0.0941,0.538
Gv,Gv03,0,092,36,14,0.2521,0.248
Gv,Gv03,1,022,33,6,0.2747,0.226
Gv,Gv03,2,692,77,23,0.4419,0.401
Gv,Gv03,3,092,93,26,0.4243,0.474
Gv,Gv03,4,151,70,15,0.3602,0.502
Gv,Gv03,5,692,108,24,0.3066,0.682
Gv,Gv03,6,525,47,11,0.3895,0.688
Gv,Gv03,7,739,30,8,0.4122,0.654
Gv,Gv03,8,044,51,15,0.4212,0.558
Gv,Gv03,9,090,97,22,0.2832,0.557
Gv,Gv03,10,430,71,13,0.2742,0.598
Gv,Gv03,11,670,165,37,0.3145,0.518
Gv,Gv03,12,256,35,7,0.352,0.649
Gv,Gv03,13,044,81,15,0.267,0.658
Gv,Gv03,14,291,137,30,0.3208,0.55
Gv,Gv03,15,776,71,20,0.3658,0.62
Gv,Gv03,16,306,142,31,0.2897,0.635
Gv,Gv03,17,770,65,12,0.3327,0.76
Gv,Gv03,18,306,52,12,0.3318,0.762
Gv,Gv03,19,608,122,31,0.3673,0.706
Gv,Gv03,20,005,105,30,0.443,0.505
Gv,Gv03,21,608,59,15,0.4028,0.509
Gv,Gv03,22,006,82,22,0.4255,0.619
Gv,Gv03,23,430,52,16,0.4124,0.65
Gv,Gv03,24,070,60,17,0.4171,0.665
Gv,Gv03,25,003,66,19,0.3796,0.609
Gv,Gv03,26,040,49,11,0.3466,0.53
Gv,Gv03,27,031,19,7,0.3064,0.324
Gv,Gv03,28,056,45,10,0.2908,0.361
Gv,Gv04,0,470,22,5,0.1134,0.521
Gv,Gv04,1,070,103,24,0.3198,0.32
Gv,Gv04,2,500,57,14,0.3868,0.501
Gv,Gv04,3,091,92,24,0.4098,0.598
Gv,Gv04,4,430,44,12,0.4373,0.507
Gv,Gv04,5,008,65,17,0.3632,0.389
Gv,Gv04,6,091,96,26,0.4122,0.454
Gv,Gv04,7,650,124,29,0.367,0.644
Gv,Gv04,8,123,34,8,0.3266,0.57
Gv,Gv04,9,022,42,11,0.4498,0.639
Gv,Gv04,10,048,79,15,0.3052,0.439
Gv,Gv04,11,700,48,9,0.2879,0.562
Gv,Gv04,12,111,30,9,0.3292,0.56
Gv,Gv04,13,111,50,12,0.2901,0.483
Gv,Gv04,14,600,42,11,0.4133,0.432
Gv,Gv04,15,046,70,18,0.3781,0.422
Gv,Gv04,16,074,38,9,0.3899,0.469
Gv,Gv04,17,321,32,8,0.4001,0.452
Gv,Gv04,18,022,63,18,0.3756,0.561
Gv,Gv04,19,081,42,12,0.4499,0.633
Gv,Gv04,20,227,43,13,0.4233,0.558
Gv,Gv04,21,460,113,27,0.362,0.54
Gv,Gv04,22,021,32,7,0.2775,0.544
Gv,Gv04,23,040,78,22,0.4256,0.469
Gv,Gv04,24,005,54,21,0.2714,0.587
Gv,Gv04,25,502,92,25,0.4188,0.589
Gv,Gv04,26,002,50,17,0.3673,0.495
Gv,Gv04,27,008,24,8,0.3874,0.478
Gv,Gv04,28,005,50,14,0.4238,0.495
Gv,Gv04,29,040,62,18,0.4296,0.421
Gv,Gv04,30,048,54,15,0.3855,0.4
Gv,Gv04,31,009,40,8,0.2932,0.369
Gv,Gv04,32,005,117,26,0.3109,0.252
Gv,Gv05,0,005,67,18,0.3063,0.46
Gv,Gv05,1,001,95,19,0.2674,0.536
Gv,Gv05,2,001,54,13,0.2881,0.442
Gv,Gv05,3,021,22,6,0.3505,0.464
Gv,Gv05,4,048,30,8,0.4144,0.539
Gv,Gv05,5,200,74,21,0.4198,0.547
Gv,Gv05,6,200,62,17,0.4254,0.533
Gv,Gv05,7,421,67,15,0.3292,0.558
Gv,Gv05,8,421,104,23,0.3156,0.545
Gv,Gv05,9,421,124,34,0.4599,0.604
Gv,Gv05,10,029,64,18,0.4422,0.702
Gv,Gv05,11,421,43,12,0.4434,0.638
Gv,Gv05,12,027,89,24,0.4192,0.63
Gv,Gv05,13,048,46,10,0.3643,0.703
Gv,Gv05,14,700,121,26,0.3003,0.649
Gv,Gv05,15,700,25,7,0.4453,0.592
Gv,Gv05,16,700,26,7,0.4353,0.649
Gv,Gv05,17,001,26,7,0.4023,0.605
Gv,Gv05,18,700,51,14,0.4318,0.601
Gv,Gv05,19,430,32,10,0.3983,0.601
Gv,Gv05,20,700,44,14,0.3691,0.548
Gv,Gv05,21,005,121,34,0.4372,0.528
Gv,Gv05,22,316,56,14,0.4018,0.572
Gv,Gv05,23,001,31,8,0.3831,0.546
Gv,Gv05,24,700,150,33,0.3379,0.408
Gv,Gv05,25,300,83,17,0.3375,0.402
Gv,Gv05,26,055,53,12,0.2553,0.479
Gv,Gv05,27,630,87,24,0.4333,0.499
Gv,Gv05,28,200,56,16,0.4069,0.365
Gv,Gv05,29,048,36,7,0.3117,0.177
Gv,Gv05,30,430,48,10,0.2565,0.539
Gv,Gv07,0,630,15,10,0.1725,0.556
Gv,Gv07,1,005,98,26,0.3457,0.507
Gv,Gv07,2,091,34,7,0.3157,0.585
Gv,Gv07,3,005,89,24,0.4124,0.517
Gv,Gv07,4,700,84,17,0.2891,0.581
Gv,Gv07,5,001,89,19,0.2795,0.569
Gv,Gv07,6,200,49,14,0.4068,0.535
Gv,Gv07,7,082,33,9,0.4277,0.57
Gv,Gv07,8,083,35,9,0.4036,0.603
Gv,Gv07,9,700,47,15,0.3842,0.56
Gv,Gv07,10,522,72,20,0.407,0.512
Gv,Gv07,11,430,98,27,0.4503,0.593
Gv,Gv07,12,730,38,10,0.3946,0.549
Gv,Gv07,13,005,74,20,0.4241,0.576
Gv,Gv07,14,700,105,29,0.4197,0.6
Gv,Gv07,15,730,71,17,0.347,0.489
Gv,Gv07,16,022,49,9,0.2479,0.379
Gv,Gv07,17,515,60,11,0.279,0.376
Gv,Gv07,18,700,139,23,0.2711,0.369
Gv,Gv07,19,047,70,15,0.2225,0.233
Gv,Gv07,20,700,36,7,0.1742,0.25
Gv,Gv07,21,430,36,10,0.3547,0.276
Gv,Gv07,22,020,107,18,0.2381,0.334
Gv,Gv07,23,001,77,13,0.2355,0.458
Gv,Gv07,24,739,74,21,0.3013,0.419
Gv,Gv07,25,700,68,21,0.3354,0.407
Gv,Gv07,26,381,59,10,0.1456,0.427
Gv,Gv07,27,647,35,12,0.2384,0.511
Gv,Gv07,28,380,60,10,0.1286,0.432
Gv,Gv07,29,006,116,22,0.1478,0.298
Gv,Gv08,0,770,91,20,0.1551,0.367
Gv,Gv08,1,380,102,18,0.1712,0.336
Gv,Gv08,2,064,91,16,0.1513,0.443
Gv,Gv08,3,022,72,13,0.1975,0.527
Gv,Gv08,4,711,107,19,0.1868,0.504
Gv,Gv08,5,600,83,15,0.2231,0.568
Gv,Gv08,6,048,97,17,0.2116,0.613
Gv,Gv08,7,512,96,17,0.176,0.577
Gv,Gv08,8,045,33,6,0.1928,0.514
Gv,Gv08,9,200,69,15,0.2267,0.381
Gv,Gv08,10,096,97,17,0.1721,0.53
Gv,Gv08,11,070,113,20,0.1736,0.487
Gv,Gv08,12,088,50,9,0.1428,0.481
Gv,Gv08,13,001,28,5,0.2007,0.454
Gv,Gv08,14,530,39,7,0.238,0.495
Gv,Gv08,15,192,118,21,0.194,0.545
Gv,Gv08,16,700,96,17,0.2054,0.562
Gv,Gv08,17,700,80,14,0.1831,0.501
Gv,Gv08,18,086,88,16,0.2102,0.436
Gv,Gv08,19,600,102,18,0.2286,0.55
Gv,Gv08,20,004,91,16,0.2623,0.64
Gv,Gv08,21,621,50,9,0.263,0.683
Gv,Gv08,22,004,77,14,0.2566,0.605
Gv,Gv08,23,600,34,6,0.2597,0.599
Gv,Gv08,24,600,99,18,0.2599,0.602
Gv,Gv08,25,657,99,18,0.2606,0.665
Gv,Gv08,26,040,130,23,0.2052,0.674
Gv,Gv08,27,600,102,18,0.2747,0.692
Gv,Gv08,28,646,72,13,0.2594,0.631
Gv,Gv08,29,600,124,22,0.2645,0.627
Gv,Gv08,30,004,72,13,0.2814,0.647
Gv,Gv08,31,033,28,5,0.2875,0.579
Gv,Gv08,32,004,18,5,0.1108,0.546
Gv,Gv08,33,033,61,11,0.2337,0.565
Gv,Gv08,34,045,30,6,0.3105,0.588
Hr,Hr01,0,200,13,19,0.0854,0.537
Hr,Hr01,1,009,7,12,0.0512,0.491
Hr,Hr01,2,755,8,14,0.067,0.383
Hr,Hr01,3,050,11,16,0.0585,0.279
Hr,Hr01,4,005,11,14,0.0382,0.334
Hr,Hr01,7,207,24,35,0.2456,0.56
Hr,Hr01,8,700,7,10,0.2953,0.524
Hr,Hr01,9,280,13,19,0.2061,0.468
Hr,Hr01,10,001,6,7,0.1822,0.464
Hr,Hr01,11,007,11,16,0.2456,0.365
Hr,Hr01,12,260,19,29,0.1384,0.31
Hr,Hr01,13,280,16,21,0.1845,0.37
Hr,Hr01,14,001,3,7,0.1215,0.169
Hr,Hr01,15,065,4,13,0.1875,0.253
Hr,Hr02,9,006,5,16,0.2471,0.169
Hr,Hr02,10,066,6,9,0.1806,0.308
